3862,1367,0
5087,1486,0
4704,4054,0
433,5467,0
3720,543,0
3890,4716,0
3821,4094,0
1943,2779,0
4346,4405,0
4448,4107,0
1564,2955,0
1583,2406,0
1925,4094,0
2049,653,0
866,1946,0
3057,3476,0
5443,2940,0
1528,4400,0
1663,984,0
4301,2734,0
357,366,0
2827,3572,0
1480,1480,0
1478,3528,0
508,2320,0
2986,1054,0
1704,3369,0
2699,3528,0
2986,1054,0
4941,2248,0
5414,2032,0
2699,3528,0
564,564,0
4932,619,0
4059,3299,0
2235,2094,0
3249,1780,0
1235,4134,0
1325,3151,0
1663,1326,0
3543,2643,0
2906,4844,0
2818,2335,0
4391,301,0
1365,1088,0
1718,900,0
2049,653,0
4840,2244,0
3005,2244,0
3492,1301,0
720,1281,0
3005,2244,0
2457,4175,0
4505,1617,0
2086,5154,0
2936,5154,0
5209,1780,0
3556,1871,0
3384,4281,0
2974,4716,0
3494,3178,0
4806,5154,0
1084,856,0
1416,242,0
1106,4038,0
2396,3833,0
1193,2151,0
5260,4085,0
203,1165,0
3882,5467,0
303,44,0
4439,3907,0
3463,5448,0
5470,560,0
5171,4107,0
1254,338,0
1236,2116,0
5080,4188,0
303,44,0
847,564,0
1826,3081,0
5359,466,0
424,2627,0
3865,3444,0
2782,3884,0
2563,2040,0
1975,3864,0
3645,1761,0
1028,3044,0
2563,2040,0
4456,4456,0
4276,1294,0
1570,1993,0
1514,2186,0
4880,5059,0
3973,2709,0
1382,4405,0
323,2500,0
1514,4986,0
811,3549,0
1482,2077,0
246,3118,0
1787,3970,0
4819,2112,0
5002,4795,0
3645,1761,0
1462,1125,0
5153,5066,0
5153,5066,0
3410,446,0
2694,2694,0
708,2325,0
777,3790,0
2936,5154,0
1528,4400,0
4798,4988,0
171,3448,0
1150,173,0
1968,3477,0
3359,3840,0
3771,4556,0
2319,2493,0
4448,4107,0
2102,2325,0
2142,1083,0
351,2952,0
4026,4621,0
319,3356,0
2937,2937,0
3753,2032,0
2708,2708,0
1150,173,0
4321,5450,0
1317,1455,0
1171,1177,0
3246,1629,0
3883,2663,0
596,4491,0
5221,846,0
4121,3800,0
3318,2260,0
1097,1761,0
552,1287,0
2783,4685,0
5443,1120,0
1673,1780,0
1966,4621,0
3462,14,0
2404,44,0
3112,1373,0
2049,653,0
3845,4324,0
433,5467,0
3941,3489,0
4757,3254,0
3511,4456,0
2433,4618,0
2686,122,0
2668,1772,0
770,2561,0
2686,122,0
2622,4886,0
2686,122,0
2661,1928,0
770,2561,0
2827,3572,0
2394,4767,0
1024,2643,0
1013,5394,0
3630,984,0
535,3025,0
3630,59,0
1343,1297,0
2686,2901,0
1028,3044,0
4321,5450,0
1925,4094,0
2986,4307,0
889,984,0
3451,2962,0
1715,4142,0
2347,2646,0
2095,3417,0
5286,4902,0
5115,601,0
1426,2269,0
3426,5293,0
2682,3799,0
2770,4595,0
4535,2505,0
5158,542,0
104,1122,0
2428,3554,0
67,1798,0
3599,4324,0
1203,3356,0
4220,3945,0
4494,4767,0
337,4831,0
4732,360,0
5238,1798,0
157,5230,0
1911,2543,0
3160,4380,0
2999,2981,0
2999,2981,0
614,1780,0
3623,601,0
2207,4324,0
1050,1885,0
157,5230,0
1334,316,0
2730,4354,0
3988,5427,0
1276,2441,0
2256,4795,0
4150,820,0
5281,4254,0
4384,3848,0
4287,1411,0
2730,4354,0
5151,4309,0
4755,3970,0
113,4731,0
568,5293,0
5158,542,0
2319,2493,0
5352,4030,0
2424,4794,0
155,4539,0
3290,2011,0
5038,1117,0
2886,1747,0
3359,3840,0
429,1815,0
2317,3049,0
3512,3143,0
5194,4851,0
2457,4175,0
484,2865,0
524,3838,0
1826,3081,0
424,2627,0
5478,5397,0
4053,5305,0
1523,1373,0
4704,4054,0
4429,1486,0
964,1734,0
3723,3595,0
489,4210,0
237,4602,0
3908,654,0
2986,1054,0
372,1774,0
4617,320,0
4226,2634,0
4326,791,0
181,1871,0
624,5059,0
3007,5154,0
4292,2373,0
5031,4558,0
434,4054,0
4021,3045,0
5479,970,0
1106,4038,0
5470,560,0
2818,2335,0
3423,750,0
1348,5467,0
4461,2523,0
449,611,0
2059,4844,0
1013,5394,0
4026,4721,0
3630,984,0
3349,4289,0
4148,4792,0
4247,4002,0
151,1448,0
4149,1993,0
4532,2348,0
8,318,0
1187,4678,0
2961,3595,0
10,4899,0
2787,66,0
4581,4094,0
591,3487,0
3082,3165,0
3345,59,0
4206,2459,0
949,5467,0
3290,2011,0
628,1486,0
1506,3969,0
3946,3050,0
3290,2011,0
427,1486,0
5435,2752,0
1208,2634,0
2350,1549,0
4833,361,0
1269,5334,0
4581,4094,0
1737,1779,0
3424,2186,0
4589,1802,0
2391,3050,0
1454,4491,0
1038,3676,0
2828,448,0
967,1153,0
1186,448,0
2237,3143,0
4965,4112,0
3734,5467,0
3734,5467,0
3896,75,0
3265,4822,0
3967,4072,0
1475,632,0
1665,1373,0
1578,4940,0
949,5467,0
510,4181,0
4276,1294,0
2743,4558,0
3686,2895,0
5239,3843,0
260,4112,0
315,676,0
3265,4558,0
2042,5072,0
2610,4822,0
5137,4400,0
1663,1326,0
2672,2672,0
3727,1783,0
4540,945,0
391,3461,0
4617,603,0
3926,3407,0
802,3010,0
4506,4405,0
3091,5280,0
4361,1629,0
802,4567,0
5186,1587,0
2351,4934,0
2142,1083,0
4149,1993,0
3753,2032,0
3753,2032,0
2689,2094,0
1187,4678,0
3926,3407,0
4149,1993,0
2818,2335,0
524,320,0
4578,2030,0
249,3495,0
435,825,0
2462,4539,0
2078,2098,0
4096,5340,0
3881,3187,0
181,1871,0
4968,3050,0
181,1871,0
3041,3069,0
4788,221,0
181,1871,0
2756,4600,0
2460,5371,0
10,4899,0
2986,4307,0
531,320,0
5064,1802,0
2986,4307,0
427,1486,0
2986,1054,0
2986,1054,0
1968,3477,0
1346,1288,0
1915,3643,0
4521,3802,0
2023,786,0
1199,2535,0
353,3370,0
927,2817,0
5044,2097,0
4591,1892,0
4671,2156,0
1217,4767,0
4014,670,0
1830,5313,0
1677,1780,0
2534,2195,0
3347,3521,0
932,428,0
5474,2815,0
5484,2497,0
4150,820,0
1375,1436,0
4605,3367,0
2188,1128,0
4505,1617,0
2631,4491,0
3926,3407,0
2631,4491,0
5238,1798,0
4749,1292,0
4132,4850,0
5238,1798,0
3896,75,0
4349,3516,0
5002,4795,0
449,611,0
4586,1667,0
2234,1492,0
1488,2097,0
1079,4068,0
2465,2051,0
552,1287,0
959,5427,0
4758,3448,0
4677,4632,0
2478,4639,0
2843,3044,0
1276,3495,0
2478,4639,0
2060,1153,0
3355,37,0
4572,4274,0
1677,1780,0
2762,2490,0
2819,2097,0
3276,2051,0
693,139,0
5312,2585,0
930,138,0
5181,4515,0
2706,320,0
5010,3504,0
2435,2276,0
4098,215,0
2289,2771,0
1158,1928,0
1158,1928,0
1158,1928,0
800,1800,0
2250,1928,0
3202,3127,0
2698,5364,0
2582,5355,0
5353,4989,0
4560,1019,0
3635,5488,0
577,4700,0
2013,404,0
1226,3485,0
513,4002,0
1423,3143,0
1232,4405,0
5084,131,0
1164,5364,0
1226,2752,0
19,4988,0
709,320,0
608,3923,0
1162,3044,0
3138,494,0
5174,3931,0
1905,3260,0
835,3571,0
3150,2541,0
4694,4376,0
55,1991,0
3317,2840,0
5342,4597,0
1312,1862,0
1276,3495,0
5189,4699,0
3355,37,0
1226,3485,0
2047,1373,0
3784,2752,0
4763,2003,0
3708,2633,0
4141,139,0
5199,5199,0
762,163,0
2282,4499,0
4573,4351,0
630,5199,0
3958,2869,0
1905,3260,0
4711,5441,0
4573,4351,0
2108,3523,0
3276,2051,0
3746,3038,0
767,1780,0
249,2260,0
3507,641,0
249,2260,0
568,5293,0
612,5397,0
3784,3485,0
1214,416,0
5180,314,0
4010,1165,0
5180,314,0
3355,37,0
2992,2097,0
4932,619,0
1269,5334,0
886,3485,0
775,1877,0
3746,3038,0
1454,4491,0
3296,4745,0
3738,4522,0
2598,3798,0
1908,1742,0
2698,5364,0
5308,2470,0
1204,2636,0
4574,4178,0
3964,643,0
481,4351,0
2831,3199,0
1745,2780,0
468,455,0
4592,2379,0
4495,4669,0
3312,5015,0
4828,211,0
2367,4113,0
1002,1640,0
1638,1536,0
267,2470,0
463,2585,0
4408,984,0
3285,5118,0
1746,90,0
4650,2309,0
4139,5417,0
4176,1736,0
2154,190,0
2154,190,0
2524,4669,0
2526,2450,0
110,983,0
1495,1536,0
3630,984,0
3237,3499,0
319,3356,0
5101,3975,0
1523,1373,0
4923,3449,0
1028,3044,0
1204,2636,0
3140,3516,0
481,4351,0
2198,1242,0
508,2320,0
2404,44,0
2992,3485,0
4611,215,0
4867,3356,0
305,1844,0
1028,3044,0
1842,4628,0
3237,3499,0
3891,2097,0
4150,820,0
4755,3970,0
3922,3571,0
4990,1780,0
3291,1779,0
545,1165,0
1672,4286,0
247,1213,0
4944,1165,0
704,3448,0
3720,543,0
2584,1396,0
4653,5037,0
2295,2244,0
1621,3843,0
4516,5467,0
10,4899,0
5186,1587,0
2034,4613,0
2781,1622,0
5237,1364,0
1026,601,0
1513,1277,0
2918,3901,0
1912,1993,0
4611,215,0
4710,4393,0
886,2097,0
2417,2195,0
2404,44,0
713,3143,0
2640,4388,0
1524,1132,0
1672,4286,0
789,4102,0
4982,5293,0
2207,4324,0
2249,448,0
5405,3076,0
3396,3080,0
3998,2342,0
1123,430,0
3208,2665,0
3867,3549,0
1524,1132,0
4710,4393,0
3181,3002,0
4749,1292,0
365,5230,0
3746,3038,0
1195,4236,0
3847,1767,0
3847,5063,0
3377,3775,0
3541,1983,0
4150,820,0
4483,292,0
4282,2891,0
4282,2891,0
2529,252,0
4810,4810,0
2698,5364,0
4710,4393,0
4216,3288,0
4810,4810,0
2781,1622,0
4810,4810,0
658,1272,0
5238,1798,0
4865,1510,0
2529,252,0
5460,4795,0
3645,1761,0
3642,1373,0
4865,1510,0
3854,4813,0
5238,1798,0
2698,5364,0
989,320,0
2992,2097,0
2817,2817,0
3824,5467,0
2992,2097,0
31,2840,0
2396,3833,0
4603,4948,0
4592,2379,0
3103,1536,0
2396,3833,0
3738,4522,0
5494,4558,0
658,1272,0
903,4393,0
3398,1213,0
3249,1780,0
2880,4948,0
2047,1373,0
2043,1629,0
2043,1629,0
1109,2771,0
3492,1301,0
2015,3144,0
704,3448,0
4740,3049,0
4540,945,0
1807,294,0
4568,2879,0
3882,5467,0
2424,4794,0
4740,3049,0
3349,3790,0
277,4286,0
708,2325,0
2756,4355,0
1440,4556,0
3012,4085,0
2756,3299,0
3606,5154,0
2610,4822,0
2610,4822,0
1055,5475,0
2953,1364,0
237,4602,0
5137,4400,0
5446,192,0
4900,1324,0
110,983,0
2723,4792,0
3349,3124,0
2510,4112,0
5137,2164,0
1346,1288,0
4186,601,0
1346,59,0
375,1141,0
4249,1614,0
3714,5135,0
4027,1821,0
3387,1402,0
3287,653,0
5279,5334,0
4186,601,0
3862,1367,0
4713,3660,0
3668,3050,0
5254,540,0
1232,4405,0
530,183,0
1984,1984,0
2089,1743,0
3825,1778,0
1228,5154,0
4349,3516,0
103,3173,0
5239,3843,0
110,983,0
3792,215,0
3287,653,0
1475,632,0
5056,3672,0
1523,1373,0
596,4491,0
1859,3772,0
1268,3143,0
829,3768,0
4288,3178,0
975,3864,0
3252,2627,0
1441,1857,0
5259,66,0
4503,3448,0
720,1281,0
2914,1499,0
4249,1614,0
5186,1587,0
947,3247,0
3831,1054,0
947,1977,0
3494,3178,0
1482,2077,0
1185,2887,0
949,5467,0
1263,320,0
5420,3489,0
5221,846,0
1440,4405,0
4519,3528,0
3337,3337,0
3359,3840,0
3673,737,0
508,2320,0
1026,601,0
2261,1034,0
2341,2322,0
1466,2977,0
5141,923,0
1395,1004,0
1312,1862,0
3862,1367,0
1398,3143,0
4570,1801,0
1975,3864,0
4945,4614,0
2343,2210,0
1795,4107,0
678,2021,0
1141,1141,0
372,1774,0
535,3025,0
3424,2186,0
237,4602,0
5186,1587,0
2292,4219,0
394,5336,0
429,1815,0
3082,5154,0
850,1080,0
2369,5050,0
5137,2164,0
351,2952,0
2074,2537,0
1468,5450,0
3103,1750,0
4285,1929,0
2102,522,0
2732,512,0
303,44,0
2880,4948,0
5393,3843,0
3767,3767,0
1908,1742,0
4429,1486,0
3781,4850,0
2549,2030,0
2673,4188,0
348,1004,0
2412,3572,0
1740,3050,0
2380,4913,0
2987,3143,0
3,1486,0
4053,5305,0
3479,2780,0
823,2257,0
2718,2244,0
5435,3485,0
1754,131,0
2180,4902,0
2180,4902,0
1398,3143,0
2718,2244,0
4578,2030,0
1940,687,0
1343,1297,0
4063,4063,0
5087,1486,0
2337,3810,0
5443,1120,0
5443,2940,0
755,1005,0
4148,4792,0
3423,750,0
3856,2335,0
3040,2345,0
2102,4445,0
4391,301,0
678,2021,0
4468,301,0
3311,4899,0
5038,1117,0
394,5336,0
1232,4405,0
5444,601,0
1451,1815,0
530,183,0
3311,4899,0
4321,5450,0
4373,4195,0
2516,615,0
1275,4678,0
2554,2554,0
379,700,0
2781,1622,0
5479,970,0
1869,5165,0
5044,2097,0
1094,1094,0
3280,4306,0
2578,2281,0
3274,3992,0
319,3356,0
3065,4416,0
5171,4107,0
2987,1373,0
3981,1802,0
4290,68,0
2165,929,0
1805,3414,0
3817,3319,0
1451,1815,0
3981,1802,0
2073,4669,0
628,1486,0
1185,2887,0
4703,1937,0
4645,5213,0
4833,361,0
1528,3319,0
1382,4405,0
436,3558,0
596,4491,0
3280,4306,0
4833,361,0
1164,5364,0
4703,3840,0
1164,5364,0
1969,1598,0
2987,3143,0
4429,1486,0
3896,75,0
1663,984,0
3817,4400,0
3172,2499,0
1663,984,0
1663,984,0
3743,2805,0
5130,5467,0
2828,448,0
2936,5154,0
1139,641,0
713,3143,0
3237,3499,0
155,4539,0
5117,5117,0
3313,5198,0
1091,2937,0
5171,4107,0
822,2308,0
3723,3595,0
1925,4094,0
4603,4948,0
5260,4085,0
1568,1998,0
2433,4618,0
2229,4432,0
1663,1326,0
4301,2734,0
4704,4054,0
827,268,0
1518,1871,0
381,3173,0
4182,2271,0
2986,4307,0
2016,4606,0
3738,4522,0
2986,4307,0
1908,1742,0
3738,4522,0
2699,3528,0
5087,1486,0
1713,4195,0
2235,2094,0
5432,2745,0
2340,4147,0
1925,4094,0
2843,3044,0
1663,3448,0
5183,2771,0
1934,1722,0
4880,5059,0
5437,3850,0
5068,1088,0
1718,3843,0
4819,1587,0
4506,4405,0
2907,2708,0
4695,2419,0
1186,448,0
967,1153,0
591,3487,0
5378,4866,0
4444,3528,0
1805,3414,0
713,3143,0
1236,2116,0
1764,4529,0
4552,3286,0
3494,1288,0
4806,3357,0
2457,4175,0
1416,1629,0
73,2491,0
1228,5154,0
4456,4456,0
3882,5467,0
3908,654,0
2340,4147,0
5119,1092,0
4764,2325,0
1201,126,0
155,4539,0
180,4841,0
4326,791,0
2340,4147,0
3252,2627,0
2480,1153,0
2907,2708,0
4930,2004,0
1193,2151,0
4293,3679,0
1027,3070,0
1826,3081,0
3801,1751,0
4277,2967,0
1754,131,0
4930,2004,0
4833,361,0
3865,3444,0
4764,2325,0
1134,3603,0
4,4306,0
3543,2643,0
3973,1371,0
1513,1277,0
1094,1094,0
305,1844,0
3854,4813,0
379,700,0
368,4214,0
1969,1598,0
1028,3044,0
4098,215,0
1958,2040,0
4456,4456,0
5153,2869,0
5153,2869,0
2672,2672,0
3252,2627,0
3690,1799,0
5502,4948,0
509,4636,0
2554,2554,0
365,5230,0
2165,929,0
5300,1032,0
3067,1632,0
2350,1549,0
1968,3477,0
2571,601,0
1795,4107,0
2102,5264,0
2155,2745,0
2181,1001,0
4026,4721,0
4772,1587,0
4321,5450,0
1027,3070,0
3208,2665,0
1826,3081,0
433,5467,0
2271,2271,0
1655,2130,0
1171,1177,0
162,5162,0
5130,5467,0
5221,2780,0
2173,1517,0
4291,2260,0
129,4685,0
1007,1266,0
5443,2940,0
2241,4904,0
4448,4107,0
639,137,0
2371,2371,0
5470,560,0
4819,1587,0
2916,3832,0
433,5467,0
3908,654,0
1254,338,0
1925,4094,0
3153,985,0
2668,1772,0
3649,4383,0
2480,1153,0
5130,5467,0
2394,4767,0
129,4685,0
733,1928,0
3532,3518,0
3359,3840,0
2394,3143,0
663,242,0
952,4613,0
3630,5066,0
1950,5306,0
1737,1779,0
5171,4107,0
2686,4558,0
1185,2887,0
663,242,0
3208,2665,0
2986,4558,0
889,3448,0
4779,1358,0
1715,4142,0
4744,4142,0
2192,3044,0
1426,2269,0
2090,292,0
2411,4767,0
4386,4386,0
3267,3944,0
2682,3799,0
2795,5293,0
1256,2030,0
2682,3799,0
2770,4595,0
920,4270,0
2270,360,0
